source_university,yop_kodu,year,program,tercih_sayisi
ibnhaldun,208610114,2025,Gazetecilik,1
ibnhaldun,208610114,2025,Görsel İletişim Tasarımı,5
ibnhaldun,208610114,2025,Halkla İlişkiler Ve Tanıtım,1
ibnhaldun,208610114,2025,Havacılık Yönetimi,1
ibnhaldun,208610114,2025,Hukuk,26
ibnhaldun,208610114,2025,İktisat,3
ibnhaldun,208610114,2025,İlahiyat,12
ibnhaldun,208610114,2025,İletişim,5
ibnhaldun,208610114,2025,İletişim Bilimleri,1
ibnhaldun,208610114,2025,İletişim Tasarımı Ve Yönetimi,1
ibnhaldun,208610114,2025,İletişim Ve Tasarımı,4
ibnhaldun,208610114,2025,İslami İlimler,9
ibnhaldun,208610114,2025,İşletme,5
ibnhaldun,208610114,2025,Medya Ve İletişim,1
ibnhaldun,208610114,2025,Okul Öncesi Öğretmenliği,1
ibnhaldun,208610114,2025,Psikoloji,4
ibnhaldun,208610114,2025,"Radyo, Televizyon Ve Sinema",17
ibnhaldun,208610114,2025,Rehberlik Ve Psikolojik Danışmanlık,4
ibnhaldun,208610114,2025,Reklam Tasarımı Ve İletişimi,1
ibnhaldun,208610114,2025,Sinema Ve Dijital Medya,1
ibnhaldun,208610114,2025,Sinema Ve Televizyon,10
ibnhaldun,208610114,2025,Siyaset Bilimi Ve Kamu Yönetimi,1
ibnhaldun,208610114,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,7
ibnhaldun,208610114,2025,Tarih,18
ibnhaldun,208610114,2025,Turizm Ve Gastronomi Yönetimi Programları,2
ibnhaldun,208610114,2025,Türk Dili Ve Edebiyatı,5
ibnhaldun,208610114,2025,Yeni Medya,3
ibnhaldun,208610114,2025,Yeni Medya Ve İletişim,44
ibnhaldun,208610114,2025,Özel Eğitim Öğretmenliği,3
ibnhaldun,208610121,2025,Bilişim Sistemleri Ve Teknolojileri,1
ibnhaldun,208610121,2025,Dijital Oyun Tasarımı,1
ibnhaldun,208610121,2025,Ekonomi,2
ibnhaldun,208610121,2025,Ekonomi Ve Finans,1
ibnhaldun,208610121,2025,Hukuk,16
ibnhaldun,208610121,2025,İktisadi Ve İdari Bilimler Programları,1
ibnhaldun,208610121,2025,İktisat,33
ibnhaldun,208610121,2025,İşletme,55
ibnhaldun,208610121,2025,Otel Yöneticiliği,1
ibnhaldun,208610121,2025,Psikoloji,4
ibnhaldun,208610121,2025,Rehberlik Ve Psikolojik Danışmanlık,1
ibnhaldun,208610121,2025,Reklamcılık,1
ibnhaldun,208610121,2025,Siyaset Bilimi Ve Kamu Yönetimi,2
ibnhaldun,208610121,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,32
ibnhaldun,208610121,2025,Sosyoloji,2
ibnhaldun,208610121,2025,Tarih,1
ibnhaldun,208610121,2025,Uluslararası İlişkiler,4
ibnhaldun,208610121,2025,Uluslararası Ticaret Ve Finansman,1
ibnhaldun,208610121,2025,Uluslararası Ticaret Ve İşletmecilik,1
ibnhaldun,208610121,2025,Yazılım Mühendisliği,1
ibnhaldun,208610121,2025,Yönetim Bilişim Sistemleri,9
ibnhaldun,208610033,2025,Gastronomi Ve Mutfak Sanatları,13
ibnhaldun,208610033,2025,Gastronomi Ve Mutfak Sanatları (yüksekokul),2
ibnhaldun,208610033,2025,Havacılık Yönetimi,2
ibnhaldun,208610033,2025,Hukuk,4
ibnhaldun,208610033,2025,İktisat,1
ibnhaldun,208610033,2025,İlahiyat,96
ibnhaldun,208610033,2025,İlahiyat (m.t.o.k),1
ibnhaldun,208610033,2025,İslami İlimler,54
ibnhaldun,208610033,2025,İşletme,3
ibnhaldun,208610033,2025,Maliye,2
ibnhaldun,208610033,2025,Okul Öncesi Öğretmenliği,1
ibnhaldun,208610033,2025,Psikoloji,4
ibnhaldun,208610033,2025,Rehberlik Ve Psikolojik Danışmanlık,5
ibnhaldun,208610033,2025,Sınıf Öğretmenliği,12
ibnhaldun,208610033,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,7
ibnhaldun,208610033,2025,Sosyoloji,3
ibnhaldun,208610033,2025,Tarih,20
ibnhaldun,208610033,2025,Türk Dili Ve Edebiyatı,2
ibnhaldun,208610033,2025,Yeni Medya Ve İletişim,5
ibnhaldun,208610033,2025,Özel Eğitim Öğretmenliği,3
ibnhaldun,208610078,2025,Ekonomi,3
ibnhaldun,208610078,2025,Felsefe,2
ibnhaldun,208610078,2025,Fizyoterapi Ve Rehabilitasyon,2
ibnhaldun,208610078,2025,Hemşirelik,4
ibnhaldun,208610078,2025,Hukuk,43
ibnhaldun,208610078,2025,İktisat,18
ibnhaldun,208610078,2025,İlahiyat,1
ibnhaldun,208610078,2025,İlköğretim Matematik Öğretmenliği,2
ibnhaldun,208610078,2025,İstatistik,1
ibnhaldun,208610078,2025,İşletme,55
ibnhaldun,208610078,2025,Matematik,2
ibnhaldun,208610078,2025,Siyaset Bilimi Ve Kamu Yönetimi,1
ibnhaldun,208610078,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,12
ibnhaldun,208610078,2025,Tarih,1
ibnhaldun,208610078,2025,Turizm İşletmeciliği,1
ibnhaldun,208610078,2025,Uluslararası Ticaret,1
ibnhaldun,208610078,2025,Uluslararası Ticaret Ve Finansman,1
ibnhaldun,208610078,2025,Uluslararası Ticaret Ve İşletmecilik,2
ibnhaldun,208610078,2025,Veteriner,2
ibnhaldun,208610078,2025,Yeni Medya Ve İletişim,1
ibnhaldun,208610078,2025,Yönetim Bilimleri Programları,2
ibnhaldun,208610078,2025,Yönetim Bilişim Sistemleri,16
izu,203211111,2025,Arap Dili Ve Edebiyatı,9
izu,203211111,2025,Arapça Mütercim Ve Tercümanlık,35
izu,203211111,2025,Arapça Öğretmenliği,110
izu,203211111,2025,Dil Ve Konuşma Terapisi,1
izu,203211111,2025,Dilbilimi,1
izu,203211111,2025,Fars Dili Ve Edebiyatı,1
izu,203211111,2025,İlahiyat,4
izu,203211111,2025,İngiliz Dili Ve Edebiyatı,3
izu,203211111,2025,İngilizce Mütercim Ve Tercümanlık,2
izu,203211111,2025,İngilizce Öğretmenliği,3
izu,203211111,2025,İslam İktisadı Ve Finans,1
izu,203211111,2025,İslami İlimler,2
izu,203211111,2025,Psikoloji,1
izu,203211111,2025,Sosyal Hizmet,2
izu,203211111,2025,Sosyoloji,1
izu,203211111,2025,Tarih,1
izu,203211111,2025,Turizm Rehberliği,1
izu,203211111,2025,Türk Dili Ve Edebiyatı,1
izu,203211111,2025,Çocuk Gelişimi,2
izu,203211095,2025,Arap Dili Ve Edebiyatı,3
izu,203211095,2025,Arapça Mütercim Ve Tercümanlık,10
izu,203211095,2025,Arapça Öğretmenliği,19
izu,203211095,2025,Bilgisayar Mühendisliği,3
izu,203211095,2025,Coğrafya,1
izu,203211095,2025,Eski Yunan Dili Ve Edebiyatı,1
izu,203211095,2025,Fransızca Mütercim Ve Tercümanlık,1
izu,203211095,2025,Fransızca Öğretmenliği,1
izu,203211095,2025,Gazetecilik,4
izu,203211095,2025,Görsel İletişim Tasarımı,2
izu,203211095,2025,Halkla İlişkiler Ve Reklamcılık,2
izu,203211095,2025,Halkla İlişkiler Ve Tanıtım,4
izu,203211095,2025,İngiliz Dili Ve Edebiyatı,4
izu,203211095,2025,İngilizce Mütercim Ve Tercümanlık,17
izu,203211095,2025,İngilizce Öğretmenliği,10
izu,203211095,2025,İspanyol Dili Ve Edebiyatı,1
izu,203211095,2025,Yazılım Mühendisliği,2
izu,203211095,2025,Yeni Medya Ve İletişim,3
izu,203210979,2025,Beslenme Ve Diyetetik,483
izu,203210979,2025,Beslenme Ve Diyetetik (yüksekokul),2
izu,203210979,2025,Bilgisayar Mühendisliği,1
izu,203210979,2025,Dijital Oyun Tasarımı,1
izu,203210979,2025,Dil Ve Konuşma Terapisi,20
izu,203210979,2025,Ebelik,9
izu,203210979,2025,Endüstriyel Tasarım,1
izu,203210979,2025,Ergoterapi,2
izu,203210979,2025,Fizyoterapi Ve Rehabilitasyon,23
izu,203210979,2025,Gastronomi Ve Mutfak Sanatları,6
izu,203210979,2025,Grafik Tasarımı,5
izu,203210979,2025,Havacılık Yönetimi,9
izu,203210979,2025,Hemşirelik,32
izu,203210979,2025,İktisat,1
izu,203210979,2025,İlahiyat,2
izu,203210979,2025,İlköğretim Matematik Öğretmenliği,1
izu,203210979,2025,İnsan Kaynakları Yönetimi,1
izu,203210979,2025,İnsan Kaynakları Yönetimi (açıköğretim),1
izu,203210979,2025,İslam İktisadı Ve Finans,1
izu,203210979,2025,İslami İlimler,3
izu,203210979,2025,İç Mimarlık,8
izu,203210979,2025,İç Mimarlık Ve Çevre Tasarımı,37
izu,203210979,2025,İşletme,6
izu,203210979,2025,Kimya,3
izu,203210979,2025,Mimarlık,2
izu,203210979,2025,Moleküler Biyoloji Ve Genetik,10
izu,203210979,2025,Muhasebe Ve Finans Yönetimi,2
izu,203210979,2025,Odyoloji,19
izu,203210979,2025,Okul Öncesi Öğretmenliği,8
izu,203210979,2025,Psikoloji,81
izu,203210979,2025,"Radyo, Televizyon Ve Sinema",1
izu,203210979,2025,Rehberlik Ve Psikolojik Danışmanlık,2
izu,203210979,2025,Sağlık Yönetimi,1
izu,203210979,2025,Siyaset Bilimi Ve Kamu Yönetimi,4
izu,203210979,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,8
izu,203210979,2025,Sosyal Hizmet,1
izu,203210979,2025,Tekstil Ve Moda Tasarımı,1
izu,203210979,2025,Uluslararası Ticaret Ve Finansman,1
izu,203210979,2025,Veteriner,3
izu,203210979,2025,Yeni Medya Ve İletişim,2
izu,203210979,2025,Yönetim Bilişim Sistemleri,21
izu,203210979,2025,Çocuk Gelişimi,2
izu,203210952,2025,Bahçe Bitkileri,1
izu,203210952,2025,Beslenme Ve Diyetetik,148
izu,203210952,2025,Beslenme Ve Diyetetik (yüksekokul),2
izu,203210952,2025,Bilgisayar Mühendisliği,8
izu,203210952,2025,Bitki Koruma,1
izu,203210952,2025,Biyomedikal Mühendisliği,1
izu,203210952,2025,Dil Ve Konuşma Terapisi,4
izu,203210952,2025,Ebelik,5
izu,203210952,2025,Ebelik (yüksekokul),1
izu,203210952,2025,Fen Bilgisi Öğretmenliği,2
izu,203210952,2025,Fizyoterapi Ve Rehabilitasyon,13
izu,203210952,2025,Gıda Mühendisliği,3
izu,203210952,2025,Hemşirelik,18
izu,203210952,2025,İlköğretim Matematik Öğretmenliği,2
izu,203210952,2025,İnşaat Mühendisliği,1
izu,203210952,2025,İşletme,1
izu,203210952,2025,Kimya,3
izu,203210952,2025,Kimya Mühendisliği,2
izu,203210952,2025,Matematik,8
izu,203210952,2025,Mimarlık,1
izu,203210952,2025,Rehberlik Ve Psikolojik Danışmanlık,2
izu,203210952,2025,Tarım Ekonomisi,2
izu,203210952,2025,Veteriner,1
izu,203210952,2025,Yazılım Mühendisliği,8
izu,203210952,2025,Çevre Mühendisliği,4
izu,203211459,2025,Beslenme Ve Diyetetik,97
izu,203211459,2025,Dil Ve Konuşma Terapisi,6
izu,203211459,2025,Ekonomi,1
izu,203211459,2025,Ergoterapi,2
izu,203211459,2025,Fizyoterapi Ve Rehabilitasyon,21
izu,203211459,2025,Görsel İletişim Tasarımı,1
izu,203211459,2025,Hemşirelik,15
izu,203211459,2025,İç Mimarlık,11
izu,203211459,2025,İç Mimarlık Ve Çevre Tasarımı,9
izu,203211459,2025,İş Sağlığı Ve Güvenliği (açıköğretim),1
izu,203211459,2025,Kentsel Tasarım Ve Peyzaj Mimarlığı,1
izu,203211459,2025,Matematik Ve Bilgisayar Bilimleri,1
izu,203211459,2025,Moleküler Biyoloji Ve Genetik,6
izu,203211459,2025,Odyoloji,2
izu,203211459,2025,Peyzaj Mimarlığı,1
izu,203211459,2025,Psikoloji,22
izu,203211459,2025,Sağlık Yönetimi,1
izu,203211459,2025,Sağlık Yönetimi (açıköğretim),2
izu,203211459,2025,Sosyoloji,1
izu,203211459,2025,Tekstil Ve Moda Tasarımı,3
izu,203211459,2025,Türk Dili Ve Edebiyatı,1
izu,203211459,2025,Uluslararası Ticaret Ve Finansman,1
izu,203211403,2025,Aktüerya Bilimleri,1
izu,203211403,2025,Bankacılık,1
izu,203211403,2025,Beslenme Ve Diyetetik,4
izu,203211403,2025,Bilgisayar Mühendisliği,317
izu,203211403,2025,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,3
izu,203211403,2025,Bilişim Sistemleri Mühendisliği,2
izu,203211403,2025,Biyomedikal Mühendisliği,1
izu,203211403,2025,Biyomühendislik,2
izu,203211403,2025,Dil Ve Konuşma Terapisi,16
izu,203211403,2025,Ebelik,1
izu,203211403,2025,Ekonometri,2
izu,203211403,2025,Elektrik-elektronik Mühendisliği,34
izu,203211403,2025,Endüstri Mühendisliği,40
izu,203211403,2025,Endüstriyel Tasarım,3
izu,203211403,2025,Enerji Sistemleri Mühendisliği,2
izu,203211403,2025,Ergoterapi,4
izu,203211403,2025,Felsefe,1
izu,203211403,2025,Fizik Mühendisliği,1
izu,203211403,2025,Fizyoterapi Ve Rehabilitasyon,12
izu,203211403,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),2
izu,203211403,2025,Gıda Mühendisliği,3
izu,203211403,2025,Harita Mühendisliği,3
izu,203211403,2025,Havacılık Ve Uzay Mühendisliği,4
izu,203211403,2025,Hemşirelik,6
izu,203211403,2025,İletişim,1
izu,203211403,2025,İlköğretim Matematik Öğretmenliği,11
izu,203211403,2025,İnşaat Mühendisliği,10
izu,203211403,2025,İstatistik,2
izu,203211403,2025,İç Mimarlık,2
izu,203211403,2025,İşletme,3
izu,203211403,2025,Kentsel Tasarım Ve Peyzaj Mimarlığı,1
izu,203211403,2025,Kimya Mühendisliği,2
izu,203211403,2025,Makine Mühendisliği,10
izu,203211403,2025,Matematik,2
izu,203211403,2025,Mekatronik Mühendisliği,7
izu,203211403,2025,Mimarlık,15
izu,203211403,2025,Moleküler Biyoloji Ve Genetik,5
izu,203211403,2025,Odyoloji,4
izu,203211403,2025,Peyzaj Mimarlığı,1
izu,203211403,2025,Siber Güvenlik Mühendisliği,4
izu,203211403,2025,Siber Güvenlik Mühendisliği (m.t.o.k),1
izu,203211403,2025,Sosyoloji,1
izu,203211403,2025,Tekstil Mühendisliği,1
izu,203211403,2025,Uçak Bakım Ve Onarım,2
izu,203211403,2025,Uçak Bakım Ve Onarım (yüksekokul),2
izu,203211403,2025,Uçak Gövde Ve Motor Bakımı,2
izu,203211403,2025,Uçak Mühendisliği,3
izu,203211403,2025,Veri Bilimi Ve Analitiği,6
izu,203211403,2025,Veteriner,3
izu,203211403,2025,Yapay Zeka Mühendisliği,2
izu,203211403,2025,Yapay Zeka Ve Makine Öğrenmesi,7
izu,203211403,2025,Yapay Zeka Ve Veri Mühendisliği,22
izu,203211403,2025,Yazılım Mühendisliği,99
izu,203211403,2025,Yazılım Mühendisliği (m.t.o.k),1
izu,203211403,2025,Yönetim Bilişim Sistemleri,2
izu,203211403,2025,Çalışma Ekonomisi Ve Endüstri İlişkileri,1
izu,203211403,2025,Çevre Mühendisliği,3
izu,203211403,2025,Şehir Ve Bölge Planlama,1
izu,203210149,2025,Bilgisayar Mühendisliği,113
izu,203210149,2025,Bilişim Sistemleri Mühendisliği,1
izu,203210149,2025,Biyomedikal Mühendisliği,1
izu,203210149,2025,Deniz Ulaştırma İşletme Mühendisliği,1
izu,203210149,2025,Diş Hekimliği,13
izu,203210149,2025,Eczacılık,25
izu,203210149,2025,Elektrik Mühendisliği,1
izu,203210149,2025,Elektrik-elektronik Mühendisliği,33
izu,203210149,2025,Elektronik Ve Haberleşme Mühendisliği,1
izu,203210149,2025,Endüstri Mühendisliği,16
izu,203210149,2025,Enerji Bilimi Ve Teknolojileri,1
izu,203210149,2025,Gemi İnşaatı Ve Gemi Makineleri Mühendisliği,5
izu,203210149,2025,Gemi Makineleri İşletme Mühendisliği,2
izu,203210149,2025,Gemi Ve Deniz Teknolojisi Mühendisliği,1
izu,203210149,2025,Havacılık Ve Uzay Mühendisliği,2
izu,203210149,2025,Hukuk,2
izu,203210149,2025,İnşaat Mühendisliği,2
izu,203210149,2025,İstatistik,1
izu,203210149,2025,Kimya Mühendisliği,4
izu,203210149,2025,Kontrol Ve Otomasyon Mühendisliği,2
izu,203210149,2025,Makine Mühendisliği,7
izu,203210149,2025,Malzeme Bilimi Ve Teknolojileri,1
izu,203210149,2025,Matematik,1
izu,203210149,2025,Matematik Mühendisliği,1
izu,203210149,2025,Mekatronik Mühendisliği,8
izu,203210149,2025,Metalurji Ve Malzeme Mühendisliği,3
izu,203210149,2025,Moleküler Biyoloji Ve Genetik,1
izu,203210149,2025,Petrol Ve Doğalgaz Mühendisliği,2
izu,203210149,2025,Psikoloji,1
izu,203210149,2025,Siber Güvenlik Mühendisliği,3
izu,203210149,2025,Tıp,2
izu,203210149,2025,Uçak Mühendisliği,4
izu,203210149,2025,Veri Bilimi Ve Analitiği,2
izu,203210149,2025,Yapay Zeka Mühendisliği,2
izu,203210149,2025,Yapay Zeka Ve Veri Mühendisliği,17
izu,203210149,2025,Yazılım Mühendisliği,38
izu,203211396,2025,Bilgisayar Mühendisliği,50
izu,203211396,2025,Bilgisayar Ve Öğretim Teknolojileri Öğretmenliği,2
izu,203211396,2025,Dil Ve Konuşma Terapisi,1
izu,203211396,2025,Elektrik-elektronik Mühendisliği,5
izu,203211396,2025,Elektronik Ve Haberleşme Mühendisliği,1
izu,203211396,2025,Endüstri Mühendisliği,1
izu,203211396,2025,Hemşirelik,1
izu,203211396,2025,Tekstil Mühendisliği,6
izu,203211396,2025,Yapay Zeka Ve Makine Öğrenmesi,1
izu,203211396,2025,Yapay Zeka Ve Veri Mühendisliği,6
izu,203211396,2025,Yazılım Mühendisliği,26
izu,203211156,2025,Aktüerya Bilimleri,1
izu,203211156,2025,Beslenme Ve Diyetetik,7
izu,203211156,2025,Bilgisayar Mühendisliği,40
izu,203211156,2025,Elektrik Mühendisliği,1
izu,203211156,2025,Elektrik-elektronik Mühendisliği,217
izu,203211156,2025,Elektrik-elektronik Mühendisliği (m.t.o.k),4
izu,203211156,2025,Endüstri Mühendisliği,10
izu,203211156,2025,Enerji Sistemleri Mühendisliği,1
izu,203211156,2025,Fen Bilgisi Öğretmenliği,2
izu,203211156,2025,Fizik,4
izu,203211156,2025,Gemi Makineleri İşletme Mühendisliği,1
izu,203211156,2025,Harita Mühendisliği,3
izu,203211156,2025,Havacılık Elektrik Ve Elektroniği,3
izu,203211156,2025,Havacılık Ve Uzay Mühendisliği,2
izu,203211156,2025,Hemşirelik,1
izu,203211156,2025,İlköğretim Matematik Öğretmenliği,4
izu,203211156,2025,İnşaat Mühendisliği,18
izu,203211156,2025,İç Mimarlık,4
izu,203211156,2025,Jeoloji Mühendisliği,1
izu,203211156,2025,Kontrol Ve Otomasyon Mühendisliği,4
izu,203211156,2025,Maden Mühendisliği,2
izu,203211156,2025,Makine Mühendisliği,30
izu,203211156,2025,Malzeme Bilimi Ve Mühendisliği,1
izu,203211156,2025,Matematik,6
izu,203211156,2025,Mekatronik Mühendisliği,7
izu,203211156,2025,Mekatronik Mühendisliği (m.t.o.k),4
izu,203211156,2025,Metalurji Ve Malzeme Mühendisliği,1
izu,203211156,2025,Metalurji Ve Malzeme Mühendisliği (m.t.o.k),2
izu,203211156,2025,Orman Mühendisliği,1
izu,203211156,2025,Siber Güvenlik Mühendisliği,7
izu,203211156,2025,Siber Güvenlik Mühendisliği (m.t.o.k),1
izu,203211156,2025,Veri Bilimi Ve Analitiği,1
izu,203211156,2025,Yapay Zeka Mühendisliği,2
izu,203211156,2025,Yapay Zeka Ve Makine Öğrenmesi,1
izu,203211156,2025,Yapay Zeka Ve Veri Mühendisliği,1
izu,203211156,2025,Yazılım Geliştirme,1
izu,203211156,2025,Yazılım Mühendisliği,13
izu,203211138,2025,Bilgisayar Mühendisliği,10
izu,203211138,2025,Diş Hekimliği,1
izu,203211138,2025,Eczacılık,7
izu,203211138,2025,Elektrik-elektronik Mühendisliği,66
izu,203211138,2025,Elektronik Mühendisliği,1
izu,203211138,2025,Endüstri Mühendisliği,11
izu,203211138,2025,Enerji Bilimi Ve Teknolojileri,1
izu,203211138,2025,Hemşirelik,4
izu,203211138,2025,İnşaat Mühendisliği,5
izu,203211138,2025,İstatistik,4
izu,203211138,2025,Kimya Mühendisliği,3
izu,203211138,2025,Kontrol Ve Otomasyon Mühendisliği,2
izu,203211138,2025,Makine Mühendisliği,12
izu,203211138,2025,Malzeme Bilimi Ve Teknolojileri,1
izu,203211138,2025,Matematik,13
izu,203211138,2025,Mekatronik Mühendisliği,1
izu,203211138,2025,Metalurji Ve Malzeme Mühendisliği,5
izu,203211138,2025,Mimarlık,5
izu,203211138,2025,Siber Güvenlik Mühendisliği,1
izu,203211138,2025,Uçak Mühendisliği,3
izu,203211138,2025,Veri Bilimi Ve Analitiği,1
izu,203211138,2025,Veteriner,1
izu,203211138,2025,Yapay Zeka Ve Veri Mühendisliği,3
izu,203211138,2025,Yazılım Geliştirme,1
izu,203211138,2025,Yazılım Mühendisliği,10
izu,203211417,2025,Astronomi Ve Uzay Bilimleri,1
izu,203211417,2025,Beslenme Ve Diyetetik,3
izu,203211417,2025,Bilgisayar Mühendisliği,35
izu,203211417,2025,Bilişim Sistemleri Mühendisliği (m.t.o.k),1
izu,203211417,2025,Biyomedikal Mühendisliği,3
izu,203211417,2025,Dil Ve Konuşma Terapisi,10
izu,203211417,2025,Ebelik,5
izu,203211417,2025,Elektrik-elektronik Mühendisliği,8
izu,203211417,2025,Endüstri Mühendisliği,253
izu,203211417,2025,Endüstriyel Tasarım Mühendisliği,1
izu,203211417,2025,Enerji Sistemleri Mühendisliği,3
izu,203211417,2025,Ergoterapi,3
izu,203211417,2025,Fen Bilgisi Öğretmenliği,2
izu,203211417,2025,Fizyoterapi Ve Rehabilitasyon,18
izu,203211417,2025,Fizyoterapi Ve Rehabilitasyon (yüksekokul),1
izu,203211417,2025,Gemi Ve Deniz Teknolojisi Mühendisliği,1
izu,203211417,2025,Gıda Mühendisliği,9
izu,203211417,2025,Havacılık Ve Uzay Mühendisliği,1
izu,203211417,2025,Hemşirelik,27
izu,203211417,2025,Hemşirelik (yüksekokul),2
izu,203211417,2025,İlköğretim Matematik Öğretmenliği,2
izu,203211417,2025,İnşaat Mühendisliği,17
izu,203211417,2025,İşletme,9
izu,203211417,2025,Kimya,5
izu,203211417,2025,Kimya Mühendisliği,2
izu,203211417,2025,Makine Mühendisliği,11
izu,203211417,2025,Malzeme Bilimi Ve Mühendisliği,1
izu,203211417,2025,Matematik,1
izu,203211417,2025,Matematik Mühendisliği,1
izu,203211417,2025,Mekatronik Mühendisliği,1
izu,203211417,2025,Metalurji Ve Malzeme Mühendisliği,1
izu,203211417,2025,Metalurji Ve Malzeme Mühendisliği (m.t.o.k),2
izu,203211417,2025,Mimarlık,11
izu,203211417,2025,Moleküler Biyoloji Ve Genetik,3
izu,203211417,2025,Odyoloji,2
izu,203211417,2025,Polimer Malzeme Mühendisliği,1
izu,203211417,2025,Psikoloji,8
izu,203211417,2025,Uluslararası Ticaret,1
izu,203211417,2025,Uluslararası Ticaret Ve Finansman,3
izu,203211417,2025,Uluslararası Ticaret Ve İşletmecilik,4
izu,203211417,2025,Uçak Mühendisliği,3
izu,203211417,2025,Veri Bilimi Ve Analitiği,3
izu,203211417,2025,Veteriner,4
izu,203211417,2025,Yapay Zeka Ve Veri Mühendisliği,9
izu,203211417,2025,Yazılım Mühendisliği,16
izu,203211417,2025,Yönetim Bilişim Sistemleri,5
izu,203211417,2025,Şehir Ve Bölge Planlama,1
izu,203210679,2025,Beslenme Ve Diyetetik,1
izu,203210679,2025,Bilgisayar Bilimleri,1
izu,203210679,2025,Bilgisayar Mühendisliği,6
izu,203210679,2025,Biyomedikal Mühendisliği,4
izu,203210679,2025,Biyomühendislik,2
izu,203210679,2025,Diş Hekimliği,7
izu,203210679,2025,Eczacılık,12
izu,203210679,2025,Elektrik-elektronik Mühendisliği,14
izu,203210679,2025,Elektronik Ve Haberleşme Mühendisliği,1
izu,203210679,2025,Endüstri Mühendisliği,57
izu,203210679,2025,Enerji Sistemleri Mühendisliği,2
izu,203210679,2025,Havacılık Ve Uzay Mühendisliği,1
izu,203210679,2025,Hemşirelik,4
izu,203210679,2025,Kimya Mühendisliği,3
izu,203210679,2025,Makine Mühendisliği,1
izu,203210679,2025,Matematik,2
izu,203210679,2025,Matematik Ve Bilgisayar Bilimleri,1
izu,203210679,2025,Metalurji Ve Malzeme Mühendisliği,1
izu,203210679,2025,Mimarlık,8
izu,203210679,2025,Nanoteknoloji Mühendisliği,1
izu,203210679,2025,Nükleer Enerji Mühendisliği,1
izu,203210679,2025,Siber Güvenlik Mühendisliği,6
izu,203210679,2025,Yapay Zeka Mühendisliği,1
izu,203210679,2025,Yapay Zeka Ve Veri Mühendisliği,2
izu,203210679,2025,Yazılım Mühendisliği,4
izu,203210679,2025,Çevre Mühendisliği,2
izu,203211410,2025,Endüstri Mühendisliği,5
izu,203211410,2025,İşletme,2
izu,203211410,2025,Uluslararası Ticaret Ve Finansman,2
izu,203211303,2025,Bankacılık Ve Sigortacılık,2
izu,203211303,2025,Beslenme Ve Diyetetik,4
izu,203211303,2025,Bilgi Ve Belge Yönetimi,3
izu,203211303,2025,Coğrafya,2
izu,203211303,2025,Dijital Oyun Tasarımı,2
izu,203211303,2025,Ebelik,1
izu,203211303,2025,Ekonomi,1
izu,203211303,2025,Elektronik Ticaret Ve Yönetimi,1
izu,203211303,2025,Endüstriyel Tasarım,3
izu,203211303,2025,Finans Ve Bankacılık,2
izu,203211303,2025,Fizyoterapi Ve Rehabilitasyon,2
izu,203211303,2025,Gastronomi Ve Mutfak Sanatları,2
izu,203211303,2025,Gazetecilik,3
izu,203211303,2025,Grafik Tasarımı,11
izu,203211303,2025,Görsel İletişim Tasarımı,212
izu,203211303,2025,Halkla İlişkiler Ve Reklamcılık,7
izu,203211303,2025,Halkla İlişkiler Ve Tanıtım,5
izu,203211303,2025,Havacılık Yönetimi,3
izu,203211303,2025,Hemşirelik,4
izu,203211303,2025,İktisat,6
izu,203211303,2025,İlahiyat,2
izu,203211303,2025,İletişim Ve Tasarımı,4
izu,203211303,2025,İslam İktisadı Ve Finans,1
izu,203211303,2025,İslami İlimler,4
izu,203211303,2025,İç Mimarlık,2
izu,203211303,2025,İç Mimarlık Ve Çevre Tasarımı,13
izu,203211303,2025,İşletme,7
izu,203211303,2025,Kamu Yönetimi,1
izu,203211303,2025,Kuyumculuk Ve Mücevher Tasarımı,2
izu,203211303,2025,Lojistik Yönetimi,2
izu,203211303,2025,Medya Ve Görsel Sanatlar,1
izu,203211303,2025,Medya Ve İletişim,4
izu,203211303,2025,Muhasebe Ve Finans Yönetimi,1
izu,203211303,2025,Odyoloji,1
izu,203211303,2025,Okul Öncesi Öğretmenliği,5
izu,203211303,2025,Psikoloji,9
izu,203211303,2025,"Radyo, Televizyon Ve Sinema",23
izu,203211303,2025,Reklamcılık,3
izu,203211303,2025,Sanat Tarihi,2
izu,203211303,2025,Sanat Ve Sosyal Bilimler Programları,1
izu,203211303,2025,Sağlık Yönetimi,16
izu,203211303,2025,Sigortacılık Ve Aktüerya Bilimleri,1
izu,203211303,2025,Siyaset Bilimi Ve Kamu Yönetimi,3
izu,203211303,2025,Siyaset Bilimi Ve Uluslararası İlişkiler,3
izu,203211303,2025,Sosyal Hizmet,2
izu,203211303,2025,Sosyoloji,2
izu,203211303,2025,Tarih,4
izu,203211303,2025,Tekstil Ve Moda Tasarımı,1
izu,203211303,2025,Turizm İşletmeciliği,1
izu,203211303,2025,Turizm İşletmeciliği (yüksekokul),1
