source_university,yop_kodu,year,universite,tercih_sayisi,university_type
fsm,201490098,2022,TRAKYA ÜNİVERSİTESİ,1,devlet
fsm,201490098,2022,VAN YÜZÜNCÜ YIL ÜNİVERSİTESİ,1,devlet
fsm,201490098,2022,YILDIZ TEKNİK ÜNİVERSİTESİ,3,devlet
fsm,201490098,2022,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,ANKARA BİLİM ÜNİVERSİTESİ,2,vakif
fsm,201490098,2022,ATILIM ÜNİVERSİTESİ,4,vakif
fsm,201490098,2022,BAHÇEŞEHİR ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,BAŞKENT ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,BİRUNİ ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,ÇANKAYA ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,DOĞUŞ ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,13,vakif
fsm,201490098,2022,HALİÇ ÜNİVERSİTESİ,8,vakif
fsm,201490098,2022,HASAN KALYONCU ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,IŞIK ÜNİVERSİTESİ,7,vakif
fsm,201490098,2022,İSTANBUL ATLAS ÜNİVERSİTESİ,2,vakif
fsm,201490098,2022,İSTANBUL AYDIN ÜNİVERSİTESİ,7,vakif
fsm,201490098,2022,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,İSTANBUL GELİŞİM ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,2,vakif
fsm,201490098,2022,İSTANBUL MEDİPOL ÜNİVERSİTESİ,4,vakif
fsm,201490098,2022,İSTANBUL OKAN ÜNİVERSİTESİ,4,vakif
fsm,201490098,2022,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,5,vakif
fsm,201490098,2022,İSTANBUL TİCARET ÜNİVERSİTESİ,2,vakif
fsm,201490098,2022,İSTİNYE ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,İZMİR EKONOMİ ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,KADİR HAS ÜNİVERSİTESİ,2,vakif
fsm,201490098,2022,MALTEPE ÜNİVERSİTESİ,6,vakif
fsm,201490098,2022,MEF ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,NİŞANTAŞI ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,OSTİM TEKNİK ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,TED ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,TOROS ÜNİVERSİTESİ,1,vakif
fsm,201490098,2022,TÜRK HAVA KURUMU ÜNİVERSİTESİ,3,vakif
fsm,201490098,2022,ÜSKÜDAR ÜNİVERSİTESİ,4,vakif
fsm,201490098,2022,YAŞAR ÜNİVERSİTESİ,1,vakif
fsm,201490098,2023,ANKARA ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,BOĞAZİÇİ ÜNİVERSİTESİ,2,devlet
fsm,201490098,2023,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,BURSA TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,DÜZCE ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,ERCİYES ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,GALATASARAY ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,GAZİ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,GEBZE TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,İSTANBUL MEDENİYET ÜNİVERSİTESİ,8,devlet
fsm,201490098,2023,İSTANBUL ÜNİVERSİTESİ,3,devlet
fsm,201490098,2023,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,3,devlet
fsm,201490098,2023,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,KOCAELİ ÜNİVERSİTESİ,4,devlet
fsm,201490098,2023,MARMARA ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,SAKARYA ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,TRAKYA ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,TÜRK-ALMAN ÜNİVERSİTESİ,1,devlet
fsm,201490098,2023,YILDIZ TEKNİK ÜNİVERSİTESİ,4,devlet
fsm,201490098,2023,ALTINBAŞ ÜNİVERSİTESİ,5,vakif
fsm,201490098,2023,ANKARA BİLİM ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,BEYKOZ ÜNİVERSİTESİ,1,vakif
fsm,201490098,2023,BİRUNİ ÜNİVERSİTESİ,5,vakif
fsm,201490098,2023,DOĞUŞ ÜNİVERSİTESİ,3,vakif
fsm,201490098,2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,16,vakif
fsm,201490098,2023,FENERBAHÇE ÜNİVERSİTESİ,1,vakif
fsm,201490098,2023,HALİÇ ÜNİVERSİTESİ,7,vakif
fsm,201490098,2023,IŞIK ÜNİVERSİTESİ,3,vakif
fsm,201490098,2023,İSTANBUL AREL ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,İSTANBUL ATLAS ÜNİVERSİTESİ,6,vakif
fsm,201490098,2023,İSTANBUL AYDIN ÜNİVERSİTESİ,1,vakif
fsm,201490098,2023,İSTANBUL BEYKENT ÜNİVERSİTESİ,3,vakif
fsm,201490098,2023,İSTANBUL GEDİK ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,İSTANBUL GELİŞİM ÜNİVERSİTESİ,3,vakif
fsm,201490098,2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,6,vakif
fsm,201490098,2023,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,7,vakif
fsm,201490098,2023,İSTANBUL TİCARET ÜNİVERSİTESİ,4,vakif
fsm,201490098,2023,İSTANBUL TOPKAPI ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,İSTİNYE ÜNİVERSİTESİ,1,vakif
fsm,201490098,2023,OSTİM TEKNİK ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,TÜRK HAVA KURUMU ÜNİVERSİTESİ,2,vakif
fsm,201490098,2023,ÜSKÜDAR ÜNİVERSİTESİ,3,vakif
fsm,201490098,2023,YEDİTEPE ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,AKDENİZ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,BALIKESİR ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,BURSA TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,DÜZCE ÜNİVERSİTESİ,4,devlet
fsm,201490098,2024,ERCİYES ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,GEBZE TEKNİK ÜNİVERSİTESİ,3,devlet
fsm,201490098,2024,İSTANBUL MEDENİYET ÜNİVERSİTESİ,5,devlet
fsm,201490098,2024,İSTANBUL TEKNİK ÜNİVERSİTESİ,3,devlet
fsm,201490098,2024,İSTANBUL ÜNİVERSİTESİ,4,devlet
fsm,201490098,2024,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,2,devlet
fsm,201490098,2024,KARADENİZ TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,KOCAELİ ÜNİVERSİTESİ,5,devlet
fsm,201490098,2024,KONYA TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,MARMARA ÜNİVERSİTESİ,4,devlet
fsm,201490098,2024,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
fsm,201490098,2024,ORTA DOĞU TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,SAKARYA ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,SELÇUK ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,YALOVA ÜNİVERSİTESİ,2,devlet
fsm,201490098,2024,YILDIZ TEKNİK ÜNİVERSİTESİ,8,devlet
fsm,201490098,2024,ALTINBAŞ ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,ATILIM ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,BAHÇEŞEHİR ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,BAŞKENT ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,BİRUNİ ÜNİVERSİTESİ,9,vakif
fsm,201490098,2024,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,14,vakif
fsm,201490098,2024,HALİÇ ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,HASAN KALYONCU ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,İSTANBUL ATLAS ÜNİVERSİTESİ,5,vakif
fsm,201490098,2024,İSTANBUL AYDIN ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,İSTANBUL BEYKENT ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,İSTANBUL GELİŞİM ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,5,vakif
fsm,201490098,2024,İSTANBUL MEDİPOL ÜNİVERSİTESİ,3,vakif
fsm,201490098,2024,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,5,vakif
fsm,201490098,2024,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,7,vakif
fsm,201490098,2024,İSTANBUL TİCARET ÜNİVERSİTESİ,4,vakif
fsm,201490098,2024,İSTANBUL TOPKAPI ÜNİVERSİTESİ,3,vakif
fsm,201490098,2024,İSTİNYE ÜNİVERSİTESİ,6,vakif
fsm,201490098,2024,OSTİM TEKNİK ÜNİVERSİTESİ,2,vakif
fsm,201490098,2024,TED ÜNİVERSİTESİ,1,vakif
fsm,201490098,2024,ÜSKÜDAR ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,ABDULLAH GÜL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,ANKARA ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,ATATÜRK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,BALIKESİR ÜNİVERSİTESİ,4,devlet
fsm,201490099,2022,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,13,devlet
fsm,201490099,2022,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,3,devlet
fsm,201490099,2022,BOĞAZİÇİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,BURSA TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,BURSA ULUDAĞ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,DOKUZ EYLÜL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,DÜZCE ÜNİVERSİTESİ,11,devlet
fsm,201490099,2022,EGE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,ERCİYES ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,ERZURUM TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,FIRAT ÜNİVERSİTESİ,5,devlet
fsm,201490099,2022,GAZİ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,GEBZE TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,İNÖNÜ ÜNİVERSİTESİ,3,devlet
fsm,201490099,2022,İSTANBUL MEDENİYET ÜNİVERSİTESİ,7,devlet
fsm,201490099,2022,İSTANBUL TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,İSTANBUL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,2,devlet
fsm,201490099,2022,İZMİR BAKIRÇAY ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,KARABÜK ÜNİVERSİTESİ,5,devlet
fsm,201490099,2022,KARADENİZ TEKNİK ÜNİVERSİTESİ,3,devlet
fsm,201490099,2022,KIRIKKALE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,KIRKLARELİ ÜNİVERSİTESİ,3,devlet
fsm,201490099,2022,KOCAELİ ÜNİVERSİTESİ,6,devlet
fsm,201490099,2022,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,4,devlet
fsm,201490099,2022,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,MARMARA ÜNİVERSİTESİ,14,devlet
fsm,201490099,2022,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,3,devlet
fsm,201490099,2022,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,NECMETTİN ERBAKAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,ONDOKUZ MAYIS ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,4,devlet
fsm,201490099,2022,SAKARYA ÜNİVERSİTESİ,9,devlet
fsm,201490099,2022,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,8,devlet
fsm,201490099,2022,TRAKYA ÜNİVERSİTESİ,2,devlet
fsm,201490099,2022,TÜRK-ALMAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2022,YALOVA ÜNİVERSİTESİ,5,devlet
fsm,201490099,2022,YILDIZ TEKNİK ÜNİVERSİTESİ,7,devlet
fsm,201490099,2022,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,4,devlet
fsm,201490099,2022,DOĞU AKDENİZ ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,ALTINBAŞ ÜNİVERSİTESİ,9,vakif
fsm,201490099,2022,ANKARA MEDİPOL ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,ANTALYA AKEV ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,ANTALYA BİLİM ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,BAHÇEŞEHİR ÜNİVERSİTESİ,6,vakif
fsm,201490099,2022,BEYKENT ÜNİVERSİTESİ,4,vakif
fsm,201490099,2022,BEYKOZ ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,BİRUNİ ÜNİVERSİTESİ,3,vakif
fsm,201490099,2022,DOĞUŞ ÜNİVERSİTESİ,3,vakif
fsm,201490099,2022,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,85,vakif
fsm,201490099,2022,FENERBAHÇE ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,HALİÇ ÜNİVERSİTESİ,20,vakif
fsm,201490099,2022,IŞIK ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,İSTANBUL ATLAS ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,İSTANBUL AYDIN ÜNİVERSİTESİ,24,vakif
fsm,201490099,2022,İSTANBUL BİLGİ ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,İSTANBUL GELİŞİM ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,İSTANBUL MEDİPOL ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,İSTANBUL RUMELİ ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,23,vakif
fsm,201490099,2022,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,11,vakif
fsm,201490099,2022,İSTANBUL TİCARET ÜNİVERSİTESİ,8,vakif
fsm,201490099,2022,İSTANBUL TOPKAPI ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,İSTİNYE ÜNİVERSİTESİ,9,vakif
fsm,201490099,2022,KADİR HAS ÜNİVERSİTESİ,5,vakif
fsm,201490099,2022,MALTEPE ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,MEF ÜNİVERSİTESİ,6,vakif
fsm,201490099,2022,NİŞANTAŞI ÜNİVERSİTESİ,3,vakif
fsm,201490099,2022,ÖZYEĞİN ÜNİVERSİTESİ,1,vakif
fsm,201490099,2022,PİRİ REİS ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,ÜSKÜDAR ÜNİVERSİTESİ,27,vakif
fsm,201490099,2022,YAŞAR ÜNİVERSİTESİ,2,vakif
fsm,201490099,2022,YEDİTEPE ÜNİVERSİTESİ,7,vakif
fsm,201490099,2023,ADIYAMAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,AFYON KOCATEPE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,AKSARAY ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ALANYA ALAADDİN KEYKUBAT ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,AMASYA ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ANKARA ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ANKARA YILDIRIM BEYAZIT ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ATATÜRK ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,BALIKESİR ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,BANDIRMA ONYEDİ EYLÜL ÜNİVERSİTESİ,10,devlet
fsm,201490099,2023,BARTIN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,BATMAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,BİLECİK ŞEYH EDEBALİ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,BİNGÖL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,BİTLİS EREN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,BOĞAZİÇİ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,BOLU ABANT İZZET BAYSAL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,BURDUR MEHMET AKİF ERSOY ÜNİVERSİTESİ,3,devlet
fsm,201490099,2023,BURSA TEKNİK ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,BURSA ULUDAĞ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ÇANAKKALE ONSEKİZ MART ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,DOKUZ EYLÜL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,DÜZCE ÜNİVERSİTESİ,7,devlet
fsm,201490099,2023,ERCİYES ÜNİVERSİTESİ,3,devlet
fsm,201490099,2023,ERZURUM TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,ESKİŞEHİR OSMANGAZİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ESKİŞEHİR TEKNİK ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,FIRAT ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,GEBZE TEKNİK ÜNİVERSİTESİ,5,devlet
fsm,201490099,2023,GİRESUN ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,GÜMÜŞHANE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,HARRAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,HİTİT ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ISPARTA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,İNÖNÜ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,İSTANBUL MEDENİYET ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,İSTANBUL TEKNİK ÜNİVERSİTESİ,5,devlet
fsm,201490099,2023,İSTANBUL ÜNİVERSİTESİ,12,devlet
fsm,201490099,2023,İSTANBUL ÜNİVERSİTESİ-CERRAHPAŞA,3,devlet
fsm,201490099,2023,İZMİR BAKIRÇAY ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,İZMİR DEMOKRASİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,İZMİR KATİP ÇELEBİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KARABÜK ÜNİVERSİTESİ,9,devlet
fsm,201490099,2023,KARADENİZ TEKNİK ÜNİVERSİTESİ,9,devlet
fsm,201490099,2023,KARAMANOĞLU MEHMETBEY ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KASTAMONU ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,KAYSERİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KIRIKKALE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KIRKLARELİ ÜNİVERSİTESİ,5,devlet
fsm,201490099,2023,KIRŞEHİR AHİ EVRAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KOCAELİ ÜNİVERSİTESİ,8,devlet
fsm,201490099,2023,KONYA TEKNİK ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,KÜTAHYA DUMLUPINAR ÜNİVERSİTESİ,10,devlet
fsm,201490099,2023,KÜTAHYA SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,MALATYA TURGUT ÖZAL ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,MANİSA CELÂL BAYAR ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,MARMARA ÜNİVERSİTESİ,13,devlet
fsm,201490099,2023,MİMAR SİNAN GÜZEL SANATLAR ÜNİVERSİTESİ,3,devlet
fsm,201490099,2023,MUĞLA SITKI KOÇMAN ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,NECMETTİN ERBAKAN ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,NEVŞEHİR HACI BEKTAŞ VELİ ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,ONDOKUZ MAYIS ÜNİVERSİTESİ,4,devlet
fsm,201490099,2023,PAMUKKALE ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,SAĞLIK BİLİMLERİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,SAKARYA UYGULAMALI BİLİMLER ÜNİVERSİTESİ,6,devlet
fsm,201490099,2023,SAKARYA ÜNİVERSİTESİ,12,devlet
fsm,201490099,2023,SAMSUN ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,SİVAS BİLİM VE TEKNOLOJİ ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,SİVAS CUMHURİYET ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,TARSUS ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,TEKİRDAĞ NAMIK KEMAL ÜNİVERSİTESİ,6,devlet
fsm,201490099,2023,TRAKYA ÜNİVERSİTESİ,5,devlet
fsm,201490099,2023,YALOVA ÜNİVERSİTESİ,2,devlet
fsm,201490099,2023,YILDIZ TEKNİK ÜNİVERSİTESİ,12,devlet
fsm,201490099,2023,ZONGULDAK BÜLENT ECEVİT ÜNİVERSİTESİ,1,devlet
fsm,201490099,2023,ACIBADEM MEHMET ALİ AYDINLAR ÜNİVERSİTESİ,1,vakif
fsm,201490099,2023,ALTINBAŞ ÜNİVERSİTESİ,15,vakif
fsm,201490099,2023,ANKARA BİLİM ÜNİVERSİTESİ,1,vakif
fsm,201490099,2023,BAHÇEŞEHİR ÜNİVERSİTESİ,2,vakif
fsm,201490099,2023,BEYKOZ ÜNİVERSİTESİ,3,vakif
fsm,201490099,2023,BEZM-İ ÂLEM VAKIF ÜNİVERSİTESİ,1,vakif
fsm,201490099,2023,BİRUNİ ÜNİVERSİTESİ,12,vakif
fsm,201490099,2023,DOĞUŞ ÜNİVERSİTESİ,3,vakif
fsm,201490099,2023,FATİH SULTAN MEHMET VAKIF ÜNİVERSİTESİ,73,vakif
fsm,201490099,2023,HALİÇ ÜNİVERSİTESİ,25,vakif
fsm,201490099,2023,IŞIK ÜNİVERSİTESİ,4,vakif
fsm,201490099,2023,İSTANBUL 29 MAYIS ÜNİVERSİTESİ,1,vakif
fsm,201490099,2023,İSTANBUL ATLAS ÜNİVERSİTESİ,3,vakif
fsm,201490099,2023,İSTANBUL AYDIN ÜNİVERSİTESİ,7,vakif
fsm,201490099,2023,İSTANBUL BEYKENT ÜNİVERSİTESİ,3,vakif
fsm,201490099,2023,İSTANBUL BİLGİ ÜNİVERSİTESİ,2,vakif
fsm,201490099,2023,İSTANBUL ESENYURT ÜNİVERSİTESİ,1,vakif
fsm,201490099,2023,İSTANBUL GEDİK ÜNİVERSİTESİ,2,vakif
fsm,201490099,2023,İSTANBUL GELİŞİM ÜNİVERSİTESİ,4,vakif
fsm,201490099,2023,İSTANBUL KÜLTÜR ÜNİVERSİTESİ,5,vakif
fsm,201490099,2023,İSTANBUL MEDİPOL ÜNİVERSİTESİ,6,vakif
fsm,201490099,2023,İSTANBUL NİŞANTAŞI ÜNİVERSİTESİ,3,vakif
fsm,201490099,2023,İSTANBUL OKAN ÜNİVERSİTESİ,4,vakif
fsm,201490099,2023,İSTANBUL SABAHATTİN ZAİM ÜNİVERSİTESİ,7,vakif
fsm,201490099,2023,İSTANBUL SAĞLIK VE TEKNOLOJİ ÜNİVERSİTESİ,22,vakif
fsm,201490099,2023,İSTANBUL TİCARET ÜNİVERSİTESİ,36,vakif
fsm,201490099,2023,İSTANBUL TOPKAPI ÜNİVERSİTESİ,12,vakif
fsm,201490099,2023,İSTİNYE ÜNİVERSİTESİ,21,vakif
